Marque,Modèle,Année,Kilométrage,Etat,Prix,Type de Carburant,Transmission
Opel,Grandland X,2019,41029.0,Occasion,14699.0,Essence,Manuelle
Renault,Scénic 4,2016,100945.0,Occasion,12999.0,Essence,Manuelle
Fiat,Tipo,2022,46667.0,Occasion,17499.0,Diesel,Manuelle
Jeep,Renegade,2021,83405.0,Occasion,21499.0,Hybride,Auto.
Opel,Astra,2023,8.0,Occasion,24999.0,Diesel,Auto.
Dacia,JOGGER,2023,25363.0,Occasion,19999.0,Non spécifié,Manuelle
Audi,Q2,2023,11280.0,Occasion,30999.0,Essence,Auto.
Land,Rover Range Rover Evoque,2019,75834.0,Occasion,29499.0,Diesel,Auto.
Seat,Leon,2019,57921.0,Occasion,13999.0,Essence,Manuelle
Citroën,GRAND C4 SPACETOURER,2018,87831.0,Occasion,14299.0,Essence,Manuelle
Citroën,C1,2018,23856.0,Occasion,9299.0,Essence,Manuelle
Citroën,C4 SPACETOURER,2019,76926.0,Occasion,13499.0,Essence,Manuelle
Hyundai,i20,2018,65135.0,Occasion,11499.0,Essence,Manuelle
Opel,Grandland X,2018,98458.0,Occasion,13499.0,Diesel,Manuelle
Citroën,GRAND C4 SPACETOURER,2019,90449.0,Occasion,14299.0,Essence,Manuelle
Volkswagen,Golf 7,2019,110910.0,Occasion,13999.0,Essence,Manuelle
BMW,X3,2023,25986.0,Occasion,53399.0,Hybride,Auto.
Fiat,Tipo,2017,54516.0,Occasion,12499.0,Diesel,Manuelle
Skoda,Karoq,2023,12615.0,Occasion,30999.0,Essence,Auto.
Citroën,GRAND C4 SPACETOURER,2022,64844.0,Occasion,24999.0,Diesel,Manuelle
Hyundai,BAYON,2022,13374.0,Occasion,16799.0,Essence,Manuelle
Toyota,Aygo X,2024,10571.0,Occasion,17299.0,Essence,Manuelle
Citroën,GRAND C4 SPACETOURER,2022,60575.0,Occasion,24999.0,Diesel,Manuelle
Renault,Espace 5,2018,67718.0,Occasion,21999.0,Diesel,Auto.
Renault,Mégane 5,2022,29600.0,Occasion,28999.0,Électrique,Auto.
Citroën,GRAND C4 SPACETOURER,2019,88832.0,Occasion,16499.0,Essence,Manuelle
Audi,A4 Avant,2020,43670.0,Occasion,28099.0,Micro-hybride,Auto.
Citroën,GRAND C4 SPACETOURER,2022,68035.0,Occasion,23499.0,Diesel,Manuelle
Volvo,XC40,2023,10.0,Occasion,44299.0,Micro-hybride,Auto.
Volkswagen,Golf 7,2019,38876.0,Occasion,16999.0,Essence,Manuelle
Audi,E-TRON SPORTBACK,2020,63387.0,Occasion,34999.0,Électrique,Auto.
DS,DS3,2018,62718.0,Occasion,10999.0,Essence,Manuelle
Volkswagen,TAIGO,2022,20941.0,Occasion,22999.0,Essence,Auto.
DS,DS3,2017,40122.0,Occasion,10499.0,Essence,Manuelle
Opel,Grandland X,2020,66756.0,Occasion,16999.0,Diesel,Auto.
BMW,Série 2 Active Tourer,2017,60949.0,Occasion,19099.0,Hybride,Auto.
Opel,Grandland X,2021,72101.0,Occasion,16499.0,Essence,Auto.
Nissan,Micra,2021,19061.0,Occasion,12799.0,Essence,Manuelle
Jeep,Compass,2023,23856.0,Occasion,28999.0,Hybride,Auto.
Skoda,Karoq,2018,110235.0,Occasion,16499.0,Essence,Manuelle
DS,DS3,2018,69890.0,Occasion,10999.0,Essence,Manuelle
Citroën,GRAND C4 SPACETOURER,2018,97516.0,Occasion,14799.0,Essence,Manuelle
Volkswagen,Taigo,2023,19406.0,Occasion,19399.0,Essence,Manuelle
Skoda,Karoq,2023,10657.0,Occasion,25999.0,Essence,Manuelle
Renault,Scénic 4,2019,118630.0,Occasion,14999.0,Diesel,Manuelle
Jeep,Renegade,2019,73628.0,Occasion,14499.0,Essence,Manuelle
BMW,X2,2021,52211.0,Occasion,27099.0,Hybride,Auto.
Honda,ZR-V,2023,27312.0,Occasion,33499.0,Hybride,Auto.
Kia,Niro,2019,59690.0,Occasion,18999.0,Hybride,Auto.
Seat,Ateca,2023,12635.0,Occasion,28599.0,Diesel,Manuelle
Toyota,Aygo X,2023,15870.0,Occasion,15499.0,Essence,Manuelle
Audi,A4 Avant,2023,22092.0,Occasion,36499.0,Diesel,Auto.
Peugeot,508 SW,2021,61730.0,Occasion,21499.0,Diesel,Auto.
Cupra,Leon,2021,28176.0,Occasion,25899.0,Hybride,Auto.
Citroën,C4 SPACETOURER,2018,59791.0,Occasion,13999.0,Essence,Manuelle
Peugeot,508 SW,2021,35706.0,Occasion,23999.0,Hybride,Auto.
Lynk&Co,01,2023,29809.0,Occasion,27399.0,Hybride,Auto.
Volkswagen,Taigo,2023,15650.0,Occasion,24999.0,Essence,Manuelle
Renault,Scénic 4,2017,80630.0,Occasion,14299.0,Essence,Manuelle
BMW,X2,2022,40865.0,Occasion,32999.0,Hybride,Auto.
Opel,Grandland X,2019,76682.0,Occasion,14499.0,Essence,Manuelle
Opel,Grandland X,2020,80759.0,Occasion,16499.0,Diesel,Auto.
Kia,Stonic,2020,48780.0,Occasion,15999.0,Diesel,Manuelle
Citroën,C4 SPACETOURER,2019,106470.0,Occasion,13799.0,Diesel,Manuelle
Skoda,Karoq,2023,7823.0,Occasion,30499.0,Essence,Auto.
Audi,Q3,2016,95532.0,Occasion,19999.0,Diesel,Manuelle
Peugeot,508 SW,2019,99363.0,Occasion,19999.0,Essence,Auto.
Volkswagen,Taigo,2022,33018.0,Occasion,20499.0,Essence,Auto.
Renault,Mégane 5,2022,18013.0,Occasion,29699.0,Électrique,Auto.
Land,Rover Range Rover Evoque,2019,63352.0,Occasion,29499.0,Diesel,Auto.
MG,EHS,2021,19518.0,Occasion,22999.0,Hybride,Auto.
Cupra,Leon,2021,51088.0,Occasion,24999.0,Hybride,Auto.
Opel,Astra,2024,31279.0,Occasion,26499.0,Hybride,Auto.
Cupra,Leon,2022,22250.0,Occasion,25999.0,Hybride,Auto.
Citroën,C4 SPACETOURER,2019,59325.0,Occasion,18499.0,Diesel,Auto.
Citroën,C4 SPACETOURER,2020,120475.0,Occasion,13999.0,Diesel,Manuelle
Citroën,C4 SPACETOURER,2019,77850.0,Occasion,14999.0,Essence,Auto.
Citroën,C4 SPACETOURER,2018,51005.0,Occasion,14999.0,Essence,Manuelle
Skoda,Karoq,2023,29017.0,Occasion,28499.0,Diesel,Auto.
Renault,Scénic 4,2021,46635.0,Occasion,20499.0,Essence,Auto.
Peugeot,RIFTER,2022,24815.0,Occasion,22999.0,Électrique,Auto.
Skoda,Fabia,2023,9869.0,Occasion,17999.0,Essence,Manuelle
Mercedes,GLA,2015,124533.0,Occasion,17499.0,Diesel,Auto.
Nissan,Micra,2019,93002.0,Occasion,11799.0,Diesel,Manuelle
Volvo,EX30,2024,5013.0,Occasion,36999.0,Électrique,Auto.
Skoda,Karoq,2021,119213.0,Occasion,19699.0,Diesel,Auto.
Opel,Grandland X,2021,81685.0,Occasion,17499.0,Diesel,Auto.
Peugeot,508 SW,2020,83498.0,Occasion,23999.0,Hybride,Auto.
Skoda,Karoq,2023,13088.0,Occasion,27499.0,Diesel,Manuelle
Seat,Ateca,2020,50002.0,Occasion,25299.0,Essence,Auto.
Peugeot,508 SW,2020,119531.0,Occasion,15999.0,Diesel,Manuelle
Toyota,Aygo X,2023,15061.0,Occasion,17999.0,Essence,Auto.
Skoda,Karoq,2023,16730.0,Occasion,30199.0,Essence,Auto.
Skoda,Karoq,2023,32087.0,Occasion,32199.0,Essence,Auto.
Opel,Grandland X,2018,76334.0,Occasion,19999.0,Diesel,Auto.
Citroën,C4 SPACETOURER,2018,85045.0,Occasion,11499.0,Essence,Manuelle
Peugeot,508 SW,2019,73726.0,Occasion,19199.0,Diesel,Manuelle
Skoda,Karoq,2023,14021.0,Occasion,30999.0,Essence,Auto.
Cupra,Leon,2022,33692.0,Occasion,25499.0,Hybride,Auto.
Citroën,C4 SPACETOURER,2019,71862.0,Occasion,15199.0,Essence,Auto.
Peugeot,RIFTER,2019,91334.0,Occasion,18799.0,Diesel,Manuelle
Audi,Q3,2019,80786.0,Occasion,26499.0,Micro-hybride,Auto.
MG,ZS,2022,42635.0,Occasion,16999.0,Essence,Auto.
Opel,Grandland,2023,11853.0,Occasion,29999.0,Hybride,Auto.
Jeep,Compass,2018,98131.0,Occasion,15999.0,Diesel,Manuelle
Opel,Grandland,2022,35780.0,Occasion,23099.0,Diesel,Auto.
Toyota,Corolla Touring Sports,2021,50889.0,Occasion,25999.0,Hybride,Auto.
Peugeot,RIFTER,2019,88425.0,Occasion,16999.0,Essence,Manuelle
Kia,Niro,2019,66427.0,Occasion,20499.0,Hybride,Auto.
Opel,GRANDLAND,2023,19875.0,Occasion,20599.0,Essence,Manuelle
Peugeot,508 SW,2020,82080.0,Occasion,22999.0,Hybride,Auto.
Opel,Grandland X,2020,59340.0,Occasion,17999.0,Diesel,Auto.
Seat,Leon,2021,24940.0,Occasion,25399.0,Hybride,Auto.
MG,EHS,2023,650.0,Occasion,28499.0,Hybride,Auto.
Seat,Ateca,2018,106912.0,Occasion,16999.0,Diesel,Auto.
Suzuki,VITARA,2021,18170.0,Occasion,18999.0,Micro-hybride,Manuelle
Nissan,Leaf,2022,920.0,Occasion,19999.0,Électrique,Auto.
Opel,Grandland X,2021,98573.0,Occasion,16999.0,Diesel,Auto.
Opel,Astra,2019,50472.0,Occasion,14299.0,Diesel,Manuelle
BMW,X5,2017,133678.0,Occasion,27999.0,Hybride,Auto.
Audi,Q3,2020,104026.0,Occasion,26799.0,Diesel,Auto.
Mercedes,Classe B,2019,85925.0,Occasion,20999.0,Diesel,Auto.
Seat,Ateca,2023,22555.0,Occasion,27599.0,Diesel,Manuelle
Opel,Grandland,2022,22500.0,Occasion,27399.0,Hybride,Auto.
Skoda,Kamiq,2020,41434.0,Occasion,18999.0,Diesel,Manuelle
Volkswagen,Taigo,2022,43900.0,Occasion,20499.0,Essence,Auto.
Kia,Stonic,2022,10723.0,Occasion,17499.0,Essence,Manuelle
Skoda,Karoq,2023,22673.0,Occasion,25799.0,Diesel,Manuelle
DS,DS7,2023,13745.0,Occasion,34899.0,Diesel,Auto.
Opel,Grandland,2023,20486.0,Occasion,25999.0,Essence,Auto.
Opel,Grandland,2023,13733.0,Occasion,25299.0,Essence,Auto.
Seat,Ateca,2020,109548.0,Occasion,23999.0,Diesel,Auto.
Skoda,Fabia,2018,36383.0,Occasion,15999.0,Essence,Auto.
Renault,Mégane 4 Estate,2017,120215.0,Occasion,15499.0,Diesel,Auto.
Skoda,KAMIQ,2020,45494.0,Occasion,15499.0,Non spécifié,Manuelle
Citroën,C4 Picasso,2017,106445.0,Occasion,11999.0,Essence,Auto.
BMW,X2,2018,100691.0,Occasion,19999.0,Essence,Auto.
Skoda,Karoq,2019,85555.0,Occasion,22399.0,Diesel,Manuelle
Seat,Ateca,2024,26720.0,Occasion,35799.0,Diesel,Auto.
Volkswagen,Taigo,2024,15410.0,Occasion,22899.0,Essence,Manuelle
Skoda,KAMIQ,2023,22665.0,Occasion,21999.0,Essence,Auto.
Citroën,C4 Picasso,2017,129450.0,Occasion,9999.0,Essence,Manuelle
Opel,Astra,2021,103147.0,Occasion,12499.0,Diesel,Auto.
Jeep,Compass,2018,106093.0,Occasion,12999.0,Essence,Manuelle
Seat,Leon,2018,72608.0,Occasion,13999.0,Essence,Manuelle
Tesla,MODEL Y,2022,53696.0,Occasion,38999.0,Électrique,Auto.
Tesla,MODEL 3,2024,12959.0,Occasion,35999.0,Électrique,Auto.
Renault,Espace 5,2019,49960.0,Occasion,23999.0,Diesel,Auto.
BMW,Série 2 Active Tourer,2019,44863.0,Occasion,25799.0,Diesel,Auto.
Opel,Grandland,2023,22839.0,Occasion,24999.0,Essence,Auto.
BMW,X2,2022,47715.0,Occasion,33999.0,Hybride,Auto.
Renault,Mégane 4 Estate,2017,123253.0,Occasion,11499.0,Essence,Auto.
Renault,Mégane 4 Estate,2020,129163.0,Occasion,11699.0,Diesel,Manuelle
BYD,Atto 3,2022,18277.0,Occasion,27999.0,Électrique,Auto.
Seat,Ateca,2023,24260.0,Occasion,27599.0,Diesel,Manuelle
Volkswagen,Touran,2018,97902.0,Occasion,18999.0,Diesel,Manuelle
Opel,Astra,2023,10.0,Occasion,24699.0,Essence,Manuelle
Skoda,KAMIQ,2020,72607.0,Occasion,19999.0,Diesel,Auto.
BMW,X2,2023,17155.0,Occasion,34999.0,Essence,Auto.
Skoda,Fabia,2023,42706.0,Occasion,21999.0,Essence,Auto.
Renault,Espace 5,2020,122819.0,Occasion,22499.0,Diesel,Auto.
Volkswagen,E-Golf ELECTRIQUE,2018,20996.0,Occasion,16199.0,Électrique,Auto.
Seat,Ateca,2023,13063.0,Occasion,28599.0,Diesel,Manuelle
Honda,CR-V,2019,95598.0,Occasion,22499.0,Hybride,Auto.
Mercedes,CLA Coupé,2023,14211.0,Occasion,37799.0,Essence,Auto.
Cupra,Leon,2022,16177.0,Occasion,26499.0,Hybride,Auto.
Lynk&Co,01,2021,64251.0,Occasion,22499.0,Hybride,Auto.
Skoda,Fabia,2023,9343.0,Occasion,21799.0,Essence,Auto.
Citroën,C4 Picasso,2017,112865.0,Occasion,12999.0,Diesel,Manuelle
Citroën,C1,2020,6040.0,Occasion,12999.0,Essence,Manuelle
Skoda,Fabia,2023,37011.0,Occasion,20999.0,Essence,Auto.
Kia,Stonic,2018,104255.0,Occasion,11999.0,Essence,Manuelle
Seat,Ateca,2023,59430.0,Occasion,25799.0,Essence,Auto.
Kia,Xceed,2022,35344.0,Occasion,21999.0,Hybride,Auto.
Citroën,C4 Picasso,2017,83340.0,Occasion,10999.0,Essence,Manuelle
Cupra,Leon,2021,29102.0,Occasion,24999.0,Hybride,Auto.
Renault,Mégane 4 Estate,2020,65684.0,Occasion,15999.0,Diesel,Manuelle
Cupra,Leon,2022,48294.0,Occasion,23999.0,Hybride,Auto.
BMW,Série 4 Coupé,2017,58658.0,Occasion,21999.0,Essence,Manuelle
Citroën,C1,2018,22403.0,Occasion,9999.0,Essence,Manuelle
Ford,Focus SW,2019,58846.0,Occasion,15899.0,Micro-hybride,Manuelle
Jeep,Compass,2020,107281.0,Occasion,18499.0,Diesel,Auto.
Seat,Leon,2022,55150.0,Occasion,22999.0,Essence,Auto.
Citroën,C4 Picasso,2017,104395.0,Occasion,12999.0,Diesel,Manuelle
Skoda,Fabia,2023,35044.0,Occasion,21199.0,Essence,Auto.
Skoda,Fabia,2023,26220.0,Occasion,21699.0,Essence,Auto.
BMW,X2,2020,50049.0,Occasion,27499.0,Essence,Auto.
Kia,Stonic,2018,52725.0,Occasion,13999.0,Essence,Manuelle
Audi,Q3 Sportback,2022,29250.0,Occasion,42499.0,Hybride,Auto.
Audi,A4 Avant,2022,61874.0,Occasion,27699.0,Diesel,Auto.
Dacia,Lodgy,2018,50042.0,Occasion,13999.0,Essence,Manuelle
Skoda,Fabia,2023,22573.0,Occasion,17799.0,Essence,Manuelle
BMW,X2,2021,56913.0,Occasion,27899.0,Hybride,Auto.
Mini,Clubman,2022,47689.0,Occasion,21899.0,Essence,Auto.
Skoda,KAMIQ,2023,19745.0,Occasion,22499.0,Essence,Auto.
MG,EHS,2023,47363.0,Occasion,23099.0,Hybride,Auto.
Suzuki,Swift,2024,8410.0,Occasion,21999.0,Micro-hybride,Manuelle
Citroën,C4 Picasso,2018,99823.0,Occasion,10799.0,Essence,Manuelle
Ford,Focus SW,2023,19556.0,Occasion,25399.0,Micro-hybride,Auto.
Skoda,Fabia,2023,34083.0,Occasion,21199.0,Essence,Auto.
Skoda,Fabia,2023,10473.0,Occasion,21799.0,Essence,Auto.
Lynk&Co,01,2021,57530.0,Occasion,22999.0,Hybride,Auto.
Citroën,C4 Picasso,2016,114530.0,Occasion,9999.0,Essence,Manuelle
Skoda,Fabia,2022,10880.0,Occasion,17999.0,Essence,Manuelle
Skoda,Kodiaq,2022,85852.0,Occasion,29999.0,Diesel,Auto.
Renault,Mégane 4 Estate,2020,71842.0,Occasion,14999.0,Essence,Manuelle
Volkswagen,Touran,2024,9000.0,Occasion,38499.0,Essence,Auto.
Skoda,Fabia,2023,23993.0,Occasion,17999.0,Essence,Manuelle
Skoda,Kamiq,2023,28640.0,Occasion,22199.0,Essence,Auto.
Mercedes,GLA,2017,92600.0,Occasion,23999.0,Diesel,Auto.
Peugeot,RIFTER,2020,61015.0,Occasion,19499.0,Diesel,Manuelle
Skoda,Kamiq,2023,28707.0,Occasion,26299.0,Essence,Auto.
Seat,Ateca,2020,93186.0,Occasion,21499.0,Diesel,Manuelle
BMW,X3,2020,31987.0,Occasion,35999.0,Hybride,Auto.
Audi,A4 Avant,2020,36172.0,Occasion,25999.0,Diesel,Auto.
Cupra,LEON SPORTSTOURER,2023,16617.0,Occasion,29999.0,Hybride,Auto.
Citroën,C4 Picasso,2017,105955.0,Occasion,10799.0,Essence,Manuelle
Renault,Espace 5,2020,92925.0,Occasion,27999.0,Diesel,Auto.
Peugeot,RIFTER,2019,67845.0,Occasion,21999.0,Diesel,Manuelle
Skoda,Kamiq,2023,21886.0,Occasion,22999.0,Essence,Manuelle
Skoda,KAMIQ,2023,15730.0,Occasion,22499.0,Essence,Auto.
Tesla,MODEL S,2017,112315.0,Occasion,29999.0,Électrique,Auto.
Jeep,Compass,2022,65380.0,Occasion,24499.0,Hybride,Auto.
Skoda,Octavia Combi,2022,28260.0,Occasion,25399.0,Hybride,Auto.
Nissan,Leaf,2020,68027.0,Occasion,13799.0,Électrique,Auto.
Skoda,KAMIQ,2019,86361.0,Occasion,15999.0,Essence,Manuelle
Skoda,Kamiq,2023,26349.0,Occasion,24999.0,Essence,Auto.
Peugeot,RIFTER,2019,85885.0,Occasion,17299.0,Essence,Manuelle
Jeep,Compass,2022,50663.0,Occasion,22899.0,Diesel,Manuelle
Audi,A1,2018,58305.0,Occasion,14299.0,Essence,Manuelle
Jeep,Compass,2017,100558.0,Occasion,18999.0,Diesel,Auto.
Mercedes,CLA Shooting Brake,2019,69772.0,Occasion,24999.0,Essence,Auto.
Renault,Mégane 4 Estate,2019,114626.0,Occasion,13499.0,Essence,Auto.
Kia,E-Soul,2021,9599.0,Occasion,19699.0,Électrique,Auto.
BMW,X2,2022,22005.0,Occasion,34199.0,Essence,Auto.
Jeep,Compass,2022,62055.0,Occasion,21999.0,Diesel,Manuelle
BMW,X3,2021,64463.0,Occasion,40099.0,Hybride,Auto.
Ford,Focus SW,2023,24125.0,Occasion,24999.0,Micro-hybride,Manuelle
Citroën,C1,2019,27505.0,Occasion,10299.0,Essence,Manuelle
Mini,Clubman,2016,95580.0,Occasion,15499.0,Essence,Auto.
Volkswagen,ID.5,2022,15630.0,Occasion,36799.0,Électrique,Auto.
Skoda,KAMIQ,2023,17685.0,Occasion,22499.0,Essence,Auto.
Jeep,Compass,2019,47866.0,Occasion,19799.0,Essence,Manuelle
BMW,Série 4 Coupé,2023,73357.0,Occasion,39799.0,Essence,Auto.
Skoda,Kamiq,2023,35213.0,Occasion,20999.0,Essence,Manuelle
BMW,X2,2023,31150.0,Occasion,34599.0,Essence,Auto.
Volkswagen,ID.5,2022,30587.0,Occasion,36599.0,Électrique,Auto.
Opel,Astra Sports Tourer,2020,45904.0,Occasion,16299.0,Essence,Manuelle
BYD,Atto 3,2022,5555.0,Occasion,29499.0,Électrique,Auto.
Jeep,Compass,2023,37599.0,Occasion,30799.0,Hybride,Auto.
BYD,Atto 3,2022,16577.0,Occasion,28999.0,Électrique,Auto.
MG,EHS,2023,43346.0,Occasion,22999.0,Hybride,Auto.
Mini,Clubman,2018,20720.0,Occasion,20999.0,Essence,Auto.
Jeep,Compass,2020,110165.0,Occasion,16999.0,Diesel,Manuelle
BMW,X3,2019,79230.0,Occasion,29999.0,Diesel,Auto.
Audi,A4 Avant,2017,103525.0,Occasion,16999.0,Diesel,Manuelle
Kia,Xceed,2023,10046.0,Occasion,24499.0,Essence,Manuelle
BMW,X3,2020,66732.0,Occasion,35199.0,Diesel,Auto.
Volkswagen,Tiguan Allspace,2023,19831.0,Occasion,37299.0,Diesel,Auto.
Skoda,Kamiq,2023,21802.0,Occasion,22199.0,Essence,Manuelle
Fiat,Panda,2022,68132.0,Occasion,9999.0,Micro-hybride,Manuelle
Toyota,CAMRY,2019,56967.0,Occasion,23999.0,Hybride,Auto.
Peugeot,Expert Fourgon,2023,2934.0,Occasion,30999.0,Diesel,Auto.
Audi,A4 Avant,2021,141050.0,Occasion,21999.0,Micro-hybride,Auto.
Volkswagen,Touran,2023,52261.0,Occasion,31999.0,Diesel,Auto.
Skoda,Kamiq,2023,39661.0,Occasion,21299.0,Essence,Manuelle
Jeep,Compass,2022,61483.0,Occasion,24499.0,Hybride,Auto.
BMW,X2,2022,47278.0,Occasion,32999.0,Hybride,Auto.
Lexus,NX 300h,2018,115440.0,Occasion,24499.0,Hybride,Auto.
Audi,A6 Allroad,2015,129711.0,Occasion,23499.0,Diesel,Auto.
Nissan,Leaf,2018,130716.0,Occasion,11299.0,Électrique,Auto.
Peugeot,Expert Fourgon,2019,51130.0,Occasion,19999.0,Diesel,Manuelle
Dacia,Lodgy,2018,144260.0,Occasion,9599.0,Essence,Manuelle
Kia,Ceed,2023,24751.0,Occasion,21499.0,Essence,Manuelle
BMW,X2,2023,25703.0,Occasion,34499.0,Essence,Auto.
Peugeot,RIFTER,2019,61425.0,Occasion,22499.0,Diesel,Auto.
Kia,Ceed,2024,15694.0,Occasion,19499.0,Essence,Manuelle
Nissan,Leaf,2019,33821.0,Occasion,14299.0,Électrique,Auto.
Dacia,Lodgy,2017,105292.0,Occasion,12499.0,Diesel,Manuelle
Mercedes,GLA,2017,127262.0,Occasion,17999.0,Diesel,Manuelle
Jeep,Compass,2022,64564.0,Occasion,27699.0,Hybride,Auto.
Mercedes,CLA,2018,54898.0,Occasion,25999.0,Diesel,Auto.
Jeep,Compass,2018,89964.0,Occasion,18499.0,Essence,Auto.
Kia,XCEED,2022,16167.0,Occasion,26999.0,Hybride,Auto.
Mini,Countryman,2022,35840.0,Occasion,29999.0,Hybride,Auto.
Toyota,CAMRY,2023,21940.0,Occasion,34499.0,Hybride,Auto.
Suzuki,VITARA,2016,124006.0,Occasion,11499.0,Essence,Manuelle
Volvo,XC40,2020,62945.0,Occasion,24599.0,Essence,Manuelle
Volkswagen,Up,2017,24299.0,Occasion,10499.0,Électrique,Auto.
Renault,Talisman Estate,2020,77343.0,Occasion,18499.0,Diesel,Auto.
Jeep,Compass,2022,34652.0,Occasion,27399.0,Micro-hybride,Auto.
Peugeot,Expert Fourgon,2022,10.0,Occasion,23999.0,Diesel,Manuelle
Peugeot,Expert Fourgon,2023,22693.0,Occasion,21999.0,Diesel,Manuelle
Kia,Ceed,2023,13841.0,Occasion,24999.0,Essence,Auto.
Suzuki,Vitara,2022,9595.0,Occasion,24499.0,Hybride,Auto.
Mitsubishi,ECLIPSE CROSS,2023,3101.0,Occasion,29999.0,Hybride,Auto.
Mercedes,CITAN,2021,95561.0,Occasion,10899.0,Diesel,Manuelle
Citroën,JUMPY FOURGON,2022,810.0,Occasion,26999.0,Diesel,Manuelle
Kia,Ceed,2018,117394.0,Occasion,12299.0,Essence,Manuelle
Skoda,Octavia Combi,2023,30941.0,Occasion,29999.0,Diesel,Auto.
Renault,Talisman,2016,74380.0,Occasion,15499.0,Diesel,Auto.
Jeep,Compass,2020,77458.0,Occasion,20299.0,Diesel,Auto.
BYD,Atto 3,2022,15953.0,Occasion,28999.0,Électrique,Auto.
Renault,Mégane 4 Estate,2022,114976.0,Occasion,14999.0,Diesel,Auto.
Kia,Ceed,2018,78780.0,Occasion,15999.0,Essence,Auto.
Volvo,XC40,2019,118762.0,Occasion,21699.0,Diesel,Auto.
Mercedes,CLA,2020,38378.0,Occasion,31499.0,Hybride,Auto.
Volkswagen,Up,2022,13572.0,Occasion,14999.0,Électrique,Auto.
Hyundai,i30,2021,33917.0,Occasion,18999.0,Micro-hybride,Manuelle
Kia,Xceed,2022,53423.0,Occasion,21999.0,Micro-hybride,Manuelle
Dacia,Lodgy,2019,81862.0,Occasion,14499.0,Essence,Manuelle
Suzuki,VITARA,2018,94149.0,Occasion,15899.0,Essence,Manuelle
Jeep,Compass,2020,100256.0,Occasion,18499.0,Diesel,Auto.
Ford,S-Max,2020,114474.0,Occasion,21499.0,Diesel,Auto.
Hyundai,Ioniq,2020,88706.0,Occasion,16499.0,Hybride,Auto.
Ford,Ecosport,2018,44910.0,Occasion,15999.0,Essence,Auto.
Volkswagen,Touran,2024,11470.0,Occasion,38699.0,Essence,Auto.
Mitsubishi,ECLIPSE CROSS,2022,61075.0,Occasion,23999.0,Hybride,Auto.
Suzuki,VITARA,2019,102886.0,Occasion,12999.0,Essence,Manuelle
Toyota,Verso,2017,110730.0,Occasion,13499.0,Essence,Manuelle
Volkswagen,Passat SW,2019,103571.0,Occasion,15499.0,Diesel,Auto.
MG,EHS,2023,56925.0,Occasion,23099.0,Hybride,Auto.
Kia,EV6,2022,67275.0,Occasion,28999.0,Électrique,Auto.
Fiat,Panda,2020,25511.0,Occasion,9999.0,Essence,Manuelle
Suzuki,Vitara,2022,7593.0,Occasion,26499.0,Hybride,Auto.
Audi,A4 Avant,2018,108502.0,Occasion,18999.0,Diesel,Auto.
Skoda,Octavia Combi,2023,26531.0,Occasion,31499.0,Diesel,Auto.
Kia,Ceed,2023,11672.0,Occasion,19999.0,Essence,Manuelle
Lexus,NX 300h,2017,59668.0,Occasion,27999.0,Hybride,Auto.
Ford,Ecosport,2018,79146.0,Occasion,12699.0,Essence,Manuelle
Nissan,Leaf,2021,21910.0,Occasion,15999.0,Électrique,Auto.
Opel,CORSA ELECTRIQUE,2021,35490.0,Occasion,16499.0,Électrique,Auto.
Lexus,UX,2021,38539.0,Occasion,24999.0,Hybride,Auto.
Peugeot,Expert Fourgon,2022,3693.0,Occasion,25399.0,Diesel,Manuelle
Fiat,Panda,2017,73388.0,Occasion,9999.0,Essence,Manuelle
Audi,SQ7,2016,106015.0,Occasion,49999.0,Diesel,Auto.
DS,DS5,2016,108856.0,Occasion,15999.0,Diesel,Auto.
DS,DS7,2023,28605.0,Occasion,33499.0,Diesel,Auto.
Infiniti,Q30,2018,61427.0,Occasion,15699.0,Diesel,Auto.
Opel,INSIGNIA GRAND SPORT,2021,29115.0,Occasion,21999.0,Diesel,Auto.
Nissan,Leaf,2019,13140.0,Occasion,16799.0,Électrique,Auto.
Toyota,Proace Verso,2023,10.0,Occasion,34499.0,Essence,Manuelle
Ford,EDGE,2016,102797.0,Occasion,19999.0,Diesel,Auto.
Lexus,NX 300h,2019,101992.0,Occasion,26499.0,Hybride,Auto.
Kia,Ceed,2023,17902.0,Occasion,19799.0,Essence,Manuelle
Dacia,Logan MCV,2015,117320.0,Occasion,8999.0,Essence,Manuelle
Mazda,CX-5,2014,120271.0,Occasion,14999.0,Diesel,Auto.
Nissan,Leaf,2018,27267.0,Occasion,14899.0,Électrique,Auto.
Skoda,Octavia Combi,2020,107377.0,Occasion,20999.0,Diesel,Auto.
Suzuki,VITARA,2017,71031.0,Occasion,14499.0,Essence,Manuelle
Kia,Rio,2022,12312.0,Occasion,15499.0,Essence,Manuelle
MG,EHS,2023,42460.0,Occasion,22999.0,Hybride,Auto.
Opel,INSIGNIA GRAND SPORT,2021,75880.0,Occasion,17799.0,Diesel,Auto.
Skoda,Superb,2023,27104.0,Occasion,32999.0,Diesel,Auto.
Mercedes,CLA Shooting Brake,2023,13690.0,Occasion,39499.0,Essence,Auto.
Volkswagen,Up,2023,3965.0,Occasion,16499.0,Électrique,Auto.
Audi,Q5,2020,25744.0,Occasion,43099.0,Hybride,Auto.
Fiat,Panda,2020,17593.0,Occasion,10899.0,Essence,Manuelle
Volvo,XC40,2019,72441.0,Occasion,27699.0,Essence,Auto.
